abbr,name,Tmin [C],Tmax [C],mp [C],A [log10(atm)],B [K],C [K],SE [atm],ref,data_source,data_num,formula,IUPAC,CAS,smiles,phase,Tmid [C],P@25 [log10(atm)],P@100 [log10(atm)],P@200 [log10(atm)],P@500 [log10(atm)],P@min [log10(atm)],P@max [log10(atm)],P@mid [log10(atm)],data_type,P25_MAD,P25_mean,P25_SD,P25_median,num_valid,num_outliers
TATP,Triacetone triperoxide,12.0,58.0,91.0,14.79,5708.0,0.0,,Oxley 2005 [32],Ewing 2013,1,C9H18O6,"3,3,6,6,9,9-hexamethyl-1,2,4,5,7,8-hexaoxonane",,CC1(OOC(OOC(OO1)(C)C)(C)C)C,solid,35.0,-4.3547258091564665,-0.5067975345035531,2.726172461164534,7.407215288107094,-5.227534630896024,-2.4469017061754528,-3.733446373519392,valid,0.10169543116216584,-4.360436141576564,0.1999430371545174,-4.361776202569848,9,1
TATP,Triacetone triperoxide,15.0,50.0,91.0,8.64,3787.0,0.0,,Oxley 2009 [31],Ewing 2013,1,C9H18O6,"3,3,6,6,9,9-hexamethyl-1,2,4,5,7,8-hexaoxonane",,CC1(OOC(OOC(OO1)(C)C)(C)C)C,solid,32.5,-4.0616602381351665,-1.5087337531823657,0.6361957096058326,3.7418560434585793,-4.502460524032623,-3.0790159368714214,-3.7499885489939473,valid,0.10169543116216584,-4.360436141576564,0.1999430371545174,-4.361776202569848,9,1
TATP,Triacetone triperoxide,40.0,59.0,91.0,12.45,4788.0,0.0,,Oxley 2010 [47],Ewing 2013,1,C9H18O6,"3,3,6,6,9,9-hexamethyl-1,2,4,5,7,8-hexaoxonane",,CC1(OOC(OOC(OO1)(C)C)(C)C)C,solid,49.5,-3.6090306892503783,-0.3813010853544174,2.330587551516432,6.257152557718424,-2.839797221778703,-1.965173867228664,-2.3896094839609496,outlier,0.10169543116216584,-4.360436141576564,0.1999430371545174,-4.361776202569848,9,1
tetryl,"N-Methyl-n,2,4,6-tetranitroaniline",62.2,142.8,130.0,12.3,6987.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C7H5N5O8,"N-methyl-N-(2,4,6-trinitrophenyl)nitramide",479-45-8,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)N(N(=O)=O)C)N(=O)=O,Unknown,102.5,-11.134512829112865,-6.424373576309794,-2.466987213357287,3.262943801332213,-8.534948561204715,-4.497692030292104,-6.299760415280183,valid,,,,,1,0
TEX,"4,10-Dinitro-2,6,8,12-tetraoxa-4,10-diaza-tetracyclododecane",134.0,237.0,250.0,9.473661297,5999.778267,0.0,,Brady 2012,Brady 2012,3,C6H6N4O8,"4,10-dinitro-2,6,8,12-tetraoxa-4,10-diazatetracyclo[5.5.0.03,11.05,9]dodecane",130919-56-1,O=N(=O)N1C2OC3OC2N(N(=O)=O)C4OC3OC14,solid,185.5,-10.64969361495707,-6.605069151881146,-3.2068380520436435,1.7134876347093702,-5.262377673895248,-2.2871507523972365,-3.6077259634382433,outlier,0.07571640358712095,-11.515424308318803,0.05353958242351066,-11.477566106525241,2,1
TEX,"4,10-Dinitro-2,6,8,12-tetraoxa-4,10-diaza-tetracyclododecane",174.0,247.0,250.0,10.49425333,6550.897965,0.0,,Brady 2012,Brady 2012,3,C6H6N4O8,"4,10-dinitro-2,6,8,12-tetraoxa-4,10-diazatetracyclo[5.5.0.03,11.05,9]dodecane",130919-56-1,O=N(=O)N1C2OC3OC2N(N(=O)=O)C4OC3OC14,solid,210.5,-11.477566106525241,-7.0614158780932605,-3.351034559675581,2.0212558974189996,-4.156083167819526,-2.0999944158425468,-3.050454547597438,valid,0.07571640358712095,-11.515424308318803,0.05353958242351066,-11.477566106525241,2,1
TEX,"4,10-Dinitro-2,6,8,12-tetraoxa-4,10-diaza-tetracyclododecane",147.0,237.0,250.0,10.7244294,6642.099806,0.0,,Brady 2012,Brady 2012,3,C6H6N4O8,"4,10-dinitro-2,6,8,12-tetraoxa-4,10-diazatetracyclo[5.5.0.03,11.05,9]dodecane",130919-56-1,O=N(=O)N1C2OC3OC2N(N(=O)=O)C4OC3OC14,solid,192.0,-11.553282510112362,-7.075650476725178,-3.3136130939237045,2.1334705873504483,-5.084447920004761,-2.295466328707244,-3.555049920649253,valid,0.07571640358712095,-11.515424308318803,0.05353958242351066,-11.477566106525241,2,1
TNA,"2,4,6-Trinitroaniline",53.0,175.7,370.0,11.29,6545.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C6H4N4O6,"2,4,6-trinitroaniline",489-98-5,O=N(=O)C=1C=C(C(N)=C(C1)N(=O)=O)N(=O)=O,solid,114.35,-10.662037564984072,-6.249863325740321,-2.5428225721230078,2.8246310547759155,-8.77745362563238,-3.291708811406931,-5.600322580645162,valid,0.21494298172060855,-10.87698054670468,0.3039752798861969,-10.87698054670468,2,0
TNA,"2,4,6-Trinitroaniline",55.7,97.6,370.0,9.22,6056.0,0.0,,Rosen 1969 [58],Ewing 2013,1,C6H4N4O6,"2,4,6-trinitroaniline",489-98-5,O=N(=O)C=1C=C(C(N)=C(C1)N(=O)=O)N(=O)=O,solid,76.65,-11.091923528425289,-7.009398365268661,-3.579323681707704,1.3871085817758528,-9.195691044549188,-7.114457181389076,-8.092750142938824,valid,0.21494298172060855,-10.87698054670468,0.3039752798861969,-10.87698054670468,2,0
TNAZ,"1,3,3-Trinitroazeditine",71.0,96.0,101.0,14.47673373,6530.920419,0.0,,Brady 2012,Brady 2012,3,C3H4N4O6,"1,3,3-trinitroazetidine",97645-24-4,O=N(=O)N1CC(N(=O)=O)(N(=O)=O)C1,solid,83.5,-7.428080688916655,-3.0253979033914007,0.6736682771837668,6.0295754567024495,-4.500225209415955,-3.2150458149004493,-3.8351137927814385,valid,0.18083562420677257,-7.412475196618594,0.24969548273551792,-7.448524501663594,6,0
TNAZ,"1,3,3-Trinitroazeditine",70.0,100.0,101.0,14.36381716,6519.194468,0.0,,Brady 2012,Brady 2012,3,C3H4N4O6,"1,3,3-trinitroazetidine",97645-24-4,O=N(=O)N1CC(N(=O)=O)(N(=O)=O)C1,solid,85.0,-7.501668226550393,-3.1068902445290085,0.5855344420458621,5.931825349872598,-4.634272503412504,-3.1068902445290085,-3.8385965437554113,valid,0.18083562420677257,-7.412475196618594,0.24969548273551792,-7.448524501663594,6,0
TNAZ,"1,3,3-Trinitroazeditine",73.0,94.0,101.0,16.14442454,7138.932694,0.0,,Brady 2012,Brady 2012,3,C3H4N4O6,"1,3,3-trinitroazetidine",97645-24-4,O=N(=O)N1CC(N(=O)=O)(N(=O)=O)C1,solid,83.5,-7.799673041754154,-2.9871115554039953,1.05632838867378,6.910857064089761,-4.479387951694356,-3.299760926430615,-3.8722099588083587,valid,0.18083562420677257,-7.412475196618594,0.24969548273551792,-7.448524501663594,6,0
TNAZ,"1,3,3-Trinitroazeditine",70.0,97.0,101.0,13.59077299,6180.879066,0.0,,Brady 2012,Brady 2012,3,C3H4N4O6,"1,3,3-trinitroazetidine",97645-24-4,O=N(=O)N1CC(N(=O)=O)(N(=O)=O)C1,solid,83.5,-7.139996978136848,-2.973287216351336,0.5275180687276748,5.59636172957188,-4.421405549997088,-3.1075359820383657,-3.739604315481566,valid,0.18083562420677257,-7.412475196618594,0.24969548273551792,-7.448524501663594,6,0
TNAZ,"1,3,3-Trinitroazeditine",70.0,97.0,101.0,15.43218159,6827.977844,0.0,,Brady 2012,Brady 2012,3,C3H4N4O6,"1,3,3-trinitroazetidine",97645-24-4,O=N(=O)N1CC(N(=O)=O)(N(=O)=O)C1,solid,83.5,-7.468968314410533,-2.866030507011926,1.0012868547152074,6.600806250156504,-4.465757631914615,-3.0143342657341616,-3.7125761388658365,valid,0.18083562420677257,-7.412475196618594,0.24969548273551792,-7.448524501663594,6,0
TNAZ,"1,3,3-Trinitroazeditine",73.0,93.0,101.0,13.49088525,6150.044158,0.0,,Brady 2012,Brady 2012,3,C3H4N4O6,"1,3,3-trinitroazetidine",97645-24-4,O=N(=O)N1CC(N(=O)=O)(N(=O)=O)C1,solid,83.0,-7.136463929942982,-2.9905408735428107,0.4927997422329078,5.536356170261269,-4.276106395240502,-3.3056302709613536,-3.777243791134355,valid,0.18083562420677257,-7.412475196618594,0.24969548273551792,-7.448524501663594,6,0
TNB,"1,3,5-Trinitrobenzene",40.8,121.6,123.0,11.11,5608.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C6H3N3O6,"1,3,5-trinitrobenzene",99-35-4,O=N(=O)C=1C=C(C=C(C1)N(=O)=O)N(=O)=O,solid,81.19999999999999,-7.699324165688413,-3.9188087900308197,-0.7424780724928688,3.856556295673543,-6.752716993151775,-3.0964597846738453,-4.716160575701991,valid,,,,,1,0
TNC,"2,4,6-Trinitro-m-cresol",36.9,92.5,108.0,10.71,5808.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C7H5N3O7,"3-methyl-2,4,6-trinitrophenol",602-99-3,O=N(=O)C=1C=C(C(=C(C1O)N(=O)=O)C)N(=O)=O,solid,64.7,-8.770127452624518,-4.854786278976283,-1.565177005178061,3.1978742805406464,-8.022462506047415,-5.17404211677834,-6.481061121799616,valid,,,,,1,0
TNM,"2,4,6-Trinitromesitylene",46.0,124.5,229.0,9.75,5410.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C9H9N3O6,"1,3,5-trimethyl-2,4,6-trinitrobenzene",602-96-0,O=N(=O)C=1C(=C(C(=C(C1C)N(=O)=O)C)N(=O)=O)C,solid,85.25,-8.395228911621668,-4.748191075974811,-1.6840061291345236,2.7526514906551123,-7.201276829077237,-3.854928957626054,-5.344866071428573,valid,,,,,1,0
TNP,picric acid,40.9,132.9,123.0,9.39,5488.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C6H3N3O7,"2,4,6-trinitrophenol",88-89-1,O=N(=O)C=1C=C(C(O)=C(C1)N(=O)=O)N(=O)=O,Unknown,86.9,-9.016842193526749,-5.317222296663541,-2.2088587128817494,2.2917655047532826,-8.084924375099508,-4.125576899396627,-5.852327454520207,valid,,,,,1,0
TNT,"2,4,6-Trinitrotoluene",28.3,76.0,81.0,11.64,5900.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,52.15,-8.148696964615127,-4.171335923891197,-0.8296185142132515,4.0088805535795125,-7.93206833637419,-5.258181297436632,-6.497104211497081,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",20.0,140.0,81.0,10.37,5481.0,0.0,,Dionne 1986 [40],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,Unknown,80.0,-8.013364078483987,-4.31846308455045,-1.2140642502377688,3.280819375282933,-8.326912843254307,-2.8963681471620486,-5.150317145688803,valid,0.1272287439208446,-8.14059282240483,0.1799286151765519,-8.14059282240483,2,0
TNT,"2,4,6-Trinitrotoluene",50.0,143.0,81.0,12.46,6180.0,0.0,,Edwards 1950 [49],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,Unknown,96.5,-8.267821566325676,-4.101704408414847,-0.6013970199725236,4.466725732393456,-6.66424570632833,-2.3904145139973565,-4.258517516569729,valid,0.1272287439208446,-8.14059282240483,0.1799286151765519,-8.14059282240483,2,0
TNT,"2,4,6-Trinitrotoluene",39.85,64.85,80.85,10.85515228,5578.078326,0.0,,F�lix-Rivera 2011,F�lix-Rivera 2011,10,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,52.349999999999994,-7.8538140993392584,-4.0934697915529945,-0.9340864941730942,3.6404095703058923,-6.966184224792331,-5.648038033609465,-6.281801102488478,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",50.47459547,70.49261168,81.0,10.15116069,5236.722863,0.0,,Hikal 2011,Hikal 2011,16,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,60.483603575,-7.412893856369278,-3.8826671620702147,-0.9166251347912944,3.377930575533208,-6.030312956632786,-5.087702841500677,-5.544868747342926,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",55.0,80.0,80.4,8.370553313,5075.59961,0.0,,Hikal 2014,Hikal 2014,29,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,67.5,-8.653091194798089,-5.231482356301891,-2.3566993764219593,1.8057216373872471,-7.096762274383821,-6.001808601200766,-6.529196019159109,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",12.0,40.0,81.0,16.42,7371.0,0.0,,Leggett 1977 [30],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,26.0,-8.302455140030187,-3.3334503550850876,0.8414308358871398,6.8862743322770505,-9.42955286691215,-7.118240459843527,-8.219812802941668,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",55.0,76.0,81.0,10.41,5478.0,0.0,,Lenchitz 1970 [51],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,65.5,-7.963302029179943,-4.270423422216268,-1.1677237662474909,3.3246996055099265,-6.2835852506475725,-5.279531719891166,-5.76599291303706,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",50.0,80.0,80.5,14.12921976,6722.75565,0.0,0.070832235,Liu 2013,Liu 2013,11,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,65.0,-8.419013176441391,-3.8870087004046656,-0.07928842979182171,5.433939866059626,-6.674604006052919,-4.907324626238145,-5.751766932296318,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",90.0,150.0,80.5,7.988562343,4526.736511,0.0,0.037685321,Liu 2013,Liu 2013,11,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,liquid,120.0,-7.194186310362403,-4.142581998417661,-1.5786711157340179,2.1336357297942827,-4.476635264049429,-2.7091488965131756,-3.5254565073115867,valid,0.7539122138341448,-6.56953960631179,0.6671076795866047,-6.424736709709878,5,1
TNT,"2,4,6-Trinitrotoluene",230.0,250.0,81.0,5.7,3538.0,0.0,,Maksimov 1968 [25],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,liquid,240.0,-6.166510145899715,-3.781441779445264,-1.7775441192010994,1.1239151522990367,-1.3317002881844378,-1.0628787154735733,-1.1946701744129395,valid,0.7539122138341448,-6.56953960631179,0.6671076795866047,-6.424736709709878,5,1
TNT,"2,4,6-Trinitrotoluene",80.0,120.0,81.0,-2.22,165.0,0.0,,Menzies 1920 [28],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,liquid,100.0,-2.7734127117222878,-2.6621814283800083,-2.568726619465286,-2.433412662484641,-2.6872235593940252,-2.639687142312095,-2.6621814283800083,outlier,0.7539122138341448,-6.56953960631179,0.6671076795866047,-6.424736709709878,5,1
TNT,"2,4,6-Trinitrotoluene",12.0,45.0,81.0,15.59,7145.0,0.0,,Oxley 2005 [32],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,28.5,-8.37444742579239,-3.5577957925767123,0.48908062982140876,6.3485850093772225,-9.466987550412068,-6.867960081722458,-8.096391513343281,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",15.0,55.0,81.0,8.04,4723.0,0.0,,Oxley 2009 [31],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,35.0,-7.801019620996145,-4.61710840144714,-1.9420352953608813,1.9312242126366153,-8.350768696859276,-6.352808166996802,-7.286951160149281,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",14.0,56.5,81.0,9.43,5175.0,0.0,,Pella 1976 [44],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,35.25,-7.927035049471744,-4.438417526463889,-1.5073348832294204,2.7366028584362665,-8.59193975274247,-6.268468072197788,-7.350155642023349,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",220.0,350.0,81.0,6.23,3850.0,0.0,,Robertson 1948 [36],Ewing 2013,1,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,liquid,285.0,-6.682963273520041,-4.087566662200187,-1.9069544541900036,1.2503712086917158,-1.5769552874378991,0.051712268314210164,-0.6677873331541697,valid,0.7539122138341448,-6.56953960631179,0.6671076795866047,-6.424736709709878,5,1
TNT,"2,4,6-Trinitrotoluene",51.14,78.27,80.4,16.35232706,7466.873648,0.0,0.060874688,Zhang 2014,Zhang 2014,8,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,solid,64.705,-8.691689871074963,-3.6580538806404945,0.5711294524759598,6.694597449963139,-6.67297019862654,-4.895392614463606,-5.748496216257568,valid,0.2703162118262643,-8.140678038918956,0.39102047810356555,-8.148696964615127,11,0
TNT,"2,4,6-Trinitrotoluene",87.31,144.3,80.4,8.455740635,4656.760775,0.0,0.029050634,Zhang 2014,Zhang 2014,8,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,liquid,115.805,-7.163111536725642,-4.023854099021172,-1.3862984118139074,2.4326393286558234,-4.463198428973811,-2.699513347512875,-3.516751748437672,valid,0.7539122138341448,-6.56953960631179,0.6671076795866047,-6.424736709709878,5,1
TNT,"2,4,6-Trinitrotoluene",81.6,102.6,80.4,3.2499,2650.8,0.0,0.006344823,Menzies 1920,Menzies 1920,35,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,liquid,92.1,-5.64092676505115,-3.8539456384831845,-2.352551653809575,-0.17867142857142904,-4.222404439746301,-3.804790618762476,-4.007594866529775,valid,0.7539122138341448,-6.56953960631179,0.6671076795866047,-6.424736709709878,5,1
TNX,"2,4,6-Trinitro-m-xylene",39.45,83.95,112.0,9.256431291,4687.551509,-28.0930356,0.007373187,Bikelyte 2020,Bikelyte 2020,27,C8H7N3O6,"2,4-dimethyl-1,3,5-trinitrobenzene",632-92-8,O=N(=O)C=1C=C(C(=C(C1C)N(=O)=O)C)N(=O)=O,solid,61.7,-8.101208492201236,-4.32843147840075,-1.2760440637436012,2.9648969077533165,-7.219620600684381,-4.991144037833983,-6.024563284522017,valid,,,,,1,0
TNX,"2,4,6-Trinitro-m-xylene",45.5,138.5,112.0,12.94,6779.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C8H7N3O6,"2,4-dimethyl-1,3,5-trinitrobenzene",632-92-8,O=N(=O)C=1C=C(C(=C(C1C)N(=O)=O)C)N(=O)=O,Unknown,92.0,-9.796877410699315,-5.226956987806515,-1.3873803233646846,4.171973097070426,-8.334125215753962,-3.527873193246693,-5.624973298644393,valid,,,,,1,0
UN,Urea nitrate,69.0,124.0,160.0,9.803725103,4857.58378,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,96.5,-6.488690727957573,-3.2140526807330847,-0.4627522931745762,3.5208772985636028,-4.393509384797751,-2.4273809778258855,-3.33731041708657,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,80.0,134.0,160.0,9.986128786,5040.856051,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,107.0,-6.920985253912795,-3.522798055752647,-0.667693576887034,3.466234779662291,-4.287851253643211,-2.3947039562325916,-3.2740475943761673,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,75.0,144.0,160.0,12.93498832,5893.810414,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,109.5,-6.832948671447257,-2.8597602100817365,0.47845146276656436,5.311874546476105,-3.9939515450007175,-1.193767317061008,-2.4676261161688213,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,69.0,139.0,160.0,13.43876992,6233.862993,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,104.0,-7.469709010068756,-3.267281247090983,0.2635337517658254,5.375828714541809,-4.780908563121438,-1.6864587418949402,-3.0900992116452333,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,71.0,138.0,160.0,12.45292144,6224.742809,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,104.5,-8.424968243045448,-4.228688660495781,-0.7030392680207136,4.401776372419324,-5.634374242115356,-2.686912705688922,-4.0299140134622,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,80.0,133.0,160.0,11.16740978,5688.389124,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,106.5,-7.911540828753985,-4.076832814131048,-0.854970277064357,3.8099899727181006,-4.940162424445706,-2.838226374130249,-3.8158356407823018,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,80.0,137.0,160.0,10.95026254,5643.656792,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,108.5,-7.978655092064397,-4.174102439230872,-0.977575972099757,3.6506999816348706,-5.03064300155458,-2.8097198859417283,-3.83725689403642,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,80.0,120.0,152.0,19.91,8743.0,0.0,,Oxley 2010 [47],Ewing 2013,1,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,100.0,-9.414165688411874,-3.520255929250972,1.4317161576667026,8.601715708465369,-4.847185332011893,-2.328331425664505,-3.520255929250972,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
